node_id,is_gateway,x,y,dist_to_gw_m,hop_to_gw,airtime_tx_s,airtime_rx_s,airtime_ccabusy_s,airtime_busy_frac,phy_tx_pkts,phy_tx_bytes,phy_rx_drops,mac_queue_drops,max_retry_drops,ip_drop_no_route,ip_drop_ttl,ip_drop_route_error,ip_drop_queue,ip_drop_other,app_pkts_originated,l3_unicast_forwarded
45,0,81.1482,155.854,53.6186,1,5.91914,85.2816,40.0174,0.437394,1241,710108,63921,2,0,0,0,0,0,0,1054,0
46,0,46.3212,111.909,79.7605,1,0.008448,72.8822,41.0758,0.379888,12,768,73257,0,0,0,0,0,0,0,1054,0
47,0,71.4237,176.814,74.5325,1,11.7312,79.2339,35.2487,0.420713,2451,1407580,66607,37,38,0,0,0,0,0,1054,0
48,0,157.478,119.805,32.8912,1,9.40142,88.5845,40.9807,0.463222,1964,1128042,60670,0,0,0,0,0,0,0,1054,0
49,0,203.567,29.6379,123.559,2,0.008448,63.2671,35.5284,0.329346,12,768,85468,0,0,0,0,0,0,0,1054,0
50,0,129.157,79.2802,45.9085,1,1.55704,78.8195,53.3729,0.445831,333,186638,64940,0,0,0,0,0,0,0,1054,0
51,0,170.004,6.48762,126.77,2,7.47434,59.494,30.1971,0.323885,1565,896732,84189,0,6,0,0,0,0,0,1054,0
52,0,217.73,136.849,93.4841,2,5.91843,94.2204,33.1628,0.444339,1240,710044,66957,0,0,0,0,0,0,0,1054,0
53,0,227.356,145.681,104.424,2,6.74954,86.6034,31.6649,0.416726,1414,809756,68918,0,0,0,0,0,0,0,1054,0
54,0,17.3287,39.7619,137.327,2,0.008448,61.8062,18.4709,0.267618,12,768,86708,0,0,0,0,0,0,0,1054,0
55,0,174.632,66.0141,77.089,1,14.7648,76.7351,38.7731,0.434244,3083,1771612,66770,61,16,0,0,0,0,0,1054,0
56,0,234.431,1.53245,164.983,2,0.008448,47.8083,18.5196,0.221121,12,768,92144,0,0,0,0,0,0,0,1054,0
57,0,163.961,212.456,95.7418,2,4.40485,94.1344,30.7572,0.430988,928,528334,67300,56,46,0,0,0,0,0,1054,0
58,0,242.069,133.811,117.4,2,9.65494,83.9603,26.3116,0.399756,2021,1158364,79134,3,13,0,0,0,0,0,1054,0
59,0,233.898,167.817,117.013,2,7.87683,83.3505,28.7702,0.399992,1648,945052,79671,0,3,0,0,0,0,0,1054,0
60,0,181.027,186.724,83.3601,1,6.84229,95.4616,30.0499,0.441179,1656,815542,65524,103,0,0,0,0,0,0,1054,235
61,0,46.6481,154.917,83.8692,1,0.008448,69.7312,41.5644,0.371014,12,768,71905,0,0,0,0,0,0,0,1054,0
62,0,55.9965,19.0661,126.426,2,0.008448,65.726,23.7725,0.298356,12,768,84849,0,0,0,0,0,0,0,1054,0
63,0,80.1372,77.1645,65.5813,1,2.73304,78.034,38.086,0.396177,578,327758,69647,86,5,0,0,0,0,0,1054,0
64,0,36.3318,225.247,133.834,2,0.008448,47.6685,24.5241,0.24067,12,768,91260,0,0,0,0,0,0,0,1054,0
65,0,163.662,7.60633,123.596,2,6.61994,58.798,33.114,0.32844,1387,794204,84513,0,1,0,0,0,0,0,1054,0
66,0,140.079,52.1931,74.3519,1,0.008448,85.7386,44.8842,0.435437,12,768,68799,0,0,0,0,0,0,0,1054,0
67,0,32.6896,174.189,104.598,2,0.008448,59.8257,36.4252,0.320864,12,768,76549,0,0,0,0,0,0,0,1054,0
68,0,57.5197,24.3117,121.209,2,5.19134,66.8448,24.7208,0.322523,1091,622734,83459,5,84,0,0,0,0,0,1054,0
69,0,198.296,157.618,80.2264,1,6.59254,95.6847,31.807,0.446947,1383,790876,65856,39,1,0,0,0,0,0,1054,0
70,0,128.1,207.255,82.3132,1,15.4224,88.5975,25.2046,0.430749,3220,1850524,65725,63,7,0,0,0,0,0,1054,0
71,0,61.1863,216.751,111.761,2,0.008448,66.2585,29.8355,0.320342,12,768,75203,0,0,0,0,0,0,0,1054,0
72,0,23.4499,27.3174,140.905,2,6.24734,59.7321,12.8637,0.262811,1311,749454,85816,1,96,0,0,0,0,0,1054,0
73,0,1.97953,36.7595,151.395,2,0.008448,57.7984,12.3121,0.23373,12,768,89200,0,0,0,0,0,0,0,1054,0
74,0,80.4709,27.6231,107.075,2,13.0755,66.0361,25.7526,0.349548,2732,1568874,72409,0,1,0,0,0,0,0,1054,0
75,1,125,125,0,0,5.55653,88.6622,40.5937,0.449375,18207,257598,62353,0,0,0,0,0,0,0,0,0
